"logFC","AveExpr","t","P.Value","adj.P.Val","B","TAIR"
-1.1013269531089,3.36025682890932,-9.67856243447691,6.33421611589956e-13,1.96291906936657e-12,18.847670892321,"AT2G46990"
-0.291936891445868,7.32449097573544,-9.67820270983653,6.34183575768806e-13,1.96495201800602e-12,18.2993171628425,"AT5G01750"
1.02396014211335,1.92534305335955,9.67758649753198,6.35490981532359e-13,1.96867399941217e-12,19.1705326162198,"AT4G04370"
0.725813074576769,4.23544775692073,9.67479407909224,6.41449819159953e-13,1.98680190313287e-12,18.61082555632,"AT5G16250"
0.345628406338682,6.10877482813757,9.67452964275342,6.42017027003259e-13,1.98822671561687e-12,18.3281795789162,"AT5G26830"
0.419065343560006,5.03095460787153,9.67380031061732,6.43584049787437e-13,1.9927468065789e-12,18.445969386125,"AT4G13170"
0.43508196037971,5.24938306257139,9.67350196099483,6.4422618874206e-13,1.99440212361859e-12,18.4121306071286,"AT2G44620"
-0.448292020880077,6.1909774090737,-9.67305165770597,6.45196604193038e-13,1.99707300032848e-12,18.3188657861736,"AT4G35000"
-0.500808722828767,4.14010853586729,-9.67197752754981,6.47517350558791e-13,2.00387687727839e-12,18.615706673732,"AT1G79880"
1.14687552070712,1.66300222410346,9.67193434475811,6.47610826678529e-13,2.00387687727839e-12,19.1973323511873,"AT3G05430"
2.0091855716447,-0.227929644236421,9.67076435998954,6.50148643089284e-13,2.01139397554244e-12,19.1001179421306,"AT5G45700"
0.447631431007903,5.08011814770868,9.66951192239977,6.52876444861989e-13,2.01949623463231e-12,18.4242422572135,"AT1G63000"
-0.286899232220712,7.23716885064596,-9.66834505992818,6.55428269353086e-13,2.02705154438748e-12,18.2671556906195,"AT5G60980"
-0.47818018455458,6.22330915697778,-9.66627769709449,6.59974178197966e-13,2.04077043731872e-12,18.2944255761575,"AT4G13660"
-0.457751455098189,4.31920339238342,-9.66479861081214,6.63246066983755e-13,2.05054589170657e-12,18.5512263739723,"AT2G41490"
-0.420119834113401,5.43909807435882,-9.66302431067347,6.67192628820387e-13,2.06240361445529e-12,18.351179916172,"AT3G05500"
0.463583971845883,4.25821509994319,9.66291471360993,6.67437181331373e-13,2.0628157643981e-12,18.5586948065388,"AT5G17930"
0.64590318121628,4.62149892043985,9.66238671798513,6.68616609072475e-13,2.06611666918814e-12,18.4857120758889,"AT5G01090"
0.517724876406491,5.38417123882601,9.66060412353594,6.72614116740107e-13,2.07812327555868e-12,18.351847875987,"AT1G56190"
-0.386800577556211,4.93491146639746,-9.66005865502269,6.73842160551574e-13,2.08157071148402e-12,18.4145945515875,"AT3G07690"
1.20815180844634,1.45514491592144,9.65694268267291,6.80900883509885e-13,2.10302559308207e-12,19.1748678380454,"AT1G60700"
-0.363001595924275,5.94166215569609,-9.65688057726818,6.81042329878863e-13,2.10311223647407e-12,18.2800027298391,"AT1G19680"
-0.741682158488412,3.20459116906775,-9.65662732900863,6.81619415540309e-13,2.10454391543634e-12,18.797625046317,"AT2G23200"
-0.606300319530921,3.25220375250342,-9.65531685950139,6.84613530665049e-13,2.1134366100607e-12,18.7771133198405,"AT3G20490"
0.919724750512741,2.56407044455622,9.65501377088869,6.85307906940247e-13,2.11522811616255e-12,18.9574712599718,"AT4G01950"
-0.604691968760749,3.78440926838613,-9.6548898842751,6.85591936104893e-13,2.11575268534733e-12,18.6438719403294,"AT1G34760"
2.56147379528312,0.408447610643119,9.65434246908436,6.86848394372064e-13,2.11927751961715e-12,19.1484375662136,"AT4G28740"
1.33271716393162,1.75116945797078,9.65420593000796,6.87162148916472e-13,2.11989294343876e-12,19.1311994002552,"AT5G05580"
-0.437544936364197,4.31131862021769,-9.65239493665065,6.91337372824485e-13,2.13241880155924e-12,18.5107897833969,"AT3G10480"
0.332788578125274,5.78752446335687,9.65134143995998,6.93777979437559e-13,2.13959098513941e-12,18.2741125316949,"AT5G56680"
0.39425712827107,4.68852107183069,9.65023026153874,6.96361649637122e-13,2.14720191451699e-12,18.4266003640773,"AT4G32400"
-1.49062565172611,1.28721857338211,-9.64914651427003,6.98890902098518e-13,2.15428984198651e-12,19.1686550630697,"AT4G39670"
0.661388758670997,3.92354948309342,9.64914576669838,6.98892649982898e-13,2.15428984198651e-12,18.5939773608354,"AT2G40030"
-1.7421684868406,3.09203756786124,-9.64854136698068,7.00307232711686e-13,2.15829149968489e-12,18.8538122175426,"AT1G21110"
1.67982046834703,0.435050775328334,9.64842376994914,7.00582801673172e-13,2.15878206058022e-12,19.1583786401838,"AT5G13700"
0.619810554474018,5.20185626936657,9.64800434928866,7.015665362727e-13,2.16145424389531e-12,18.3366671088985,"AT3G02110"
0.810427589602059,5.7271897447851,9.64669900370703,7.04637112556655e-13,2.17055381607512e-12,18.2720332819333,"AT1G15270"
-1.58252696354101,5.37314773927723,-9.6439916163641,7.11049080690379e-13,2.18994143134581e-12,18.3327171419317,"AT1G78070"
