osd_id,sample_name,organism,condition,ecotype,genotype,tissue,hardware,light_regime,harvest_age_days,zt_known,zt_hours,study_title,assay_technology,platform,study_type
OSD-427,GSM3331109,Arabidopsis thaliana,flight,Col-0,met1-7,root,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331110,Arabidopsis thaliana,flight,Col-0,met1-7,root,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331111,Arabidopsis thaliana,ground_control,Col-0,met1-7,leaf,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331112,Arabidopsis thaliana,ground_control,Col-0,met1-7,leaf,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331113,Arabidopsis thaliana,ground_control,Col-0,met1-7,leaf,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331114,Arabidopsis thaliana,ground_control,Col-0,met1-7,leaf,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331115,Arabidopsis thaliana,ground_control,Col-0,met1-7,root,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331116,Arabidopsis thaliana,ground_control,Col-0,met1-7,root,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331117,Arabidopsis thaliana,ground_control,Col-0,met1-7,root,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-427,GSM3331118,Arabidopsis thaliana,ground_control,Col-0,met1-7,root,Vegetable Production System (Veggie),continuous_light,11.0,False,,Characterizing Epigenetic Changes in Methylation Mutants (elp2-5 and met1-7) in Response to Spaceflight. [RNA-Seq],RNA Sequencing (RNA-Seq),"['Vegetable Production System (Veggie)', 'ISS Environmental Simulator (ISSES)']",
OSD-437,A4_208,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,4.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,A4_223,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,4.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,A4_258,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,4.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,A4Ex_248,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,4.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,A6_203,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,A6_213,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,A6_253,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,A6Ex_243,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,B4_237,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,4.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,B4_238,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,4.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,B4_269,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,4.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,B4Ex_236,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,4.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,B6_219,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,B6_232,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,B6_233,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,B6Ex_220,Arabidopsis thaliana,flight,Col-0,Col-0,shoot,European Modular Cultivation System (EMCS),LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,G6_283,Arabidopsis thaliana,ground_control,Col-0,Col-0,shoot,"NASA Ames, Experimental Reference Module (ERM2)",LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,G6_284,Arabidopsis thaliana,ground_control,Col-0,Col-0,shoot,"NASA Ames, Experimental Reference Module (ERM2)",LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-437,G6_286,Arabidopsis thaliana,ground_control,Col-0,Col-0,shoot,"NASA Ames, Experimental Reference Module (ERM2)",LD_16:8,6.0,False,,Transcriptional and Post transcriptional Regulation of Seedling Development in Microgravity,RNA Sequencing (RNA-Seq),"['European Modular Cultivation System (EMCS)', 'Experimental Reference Module (ERM2)']",
OSD-480,004cc1,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cc2,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cc3,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cc4,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004ch1,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004ch2,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004ch3,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004ch4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cm1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cm2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cm3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cm4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cr1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cr2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cr3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004cr4,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004pc1,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004pc2,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004pc3,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004pc4,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004ph1,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004ph2,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004ph3,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004ph4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004pm1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004pm2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004pm3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,004pm4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
