gene,sample_name,expression,gene_name,osd_id
AT2G40080,Athaliana_PhyB_Sample_133_0-1G,-0.7047576293854739,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_133_0-1G,-0.540398478517668,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_133_0-1G,2.571724361759979,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_133_0-1G,1.9381120573580326,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_133_0-1G,-0.9069786068764909,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_133_0-1G,-1.3130765199594818,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_133_0-1G,-0.793151557530355,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_133_0-1G,-0.8291703329460733,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_133_0-1G,-1.9290514135378691,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_153_0-3G,0.05116458929467648,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_153_0-3G,3.128363089470137,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_153_0-3G,0.6218440138441149,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_153_0-3G,0.7022494537363787,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_153_0-3G,0.18979407216960012,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_153_0-3G,-0.3496460052724572,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_153_0-3G,0.9696180084214268,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_153_0-3G,0.2204923819808091,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_153_0-3G,0.3498123852902016,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_153_0-3G,-0.08793712269518393,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_153_0-3G,0.36720368104990614,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_213_0-5G,-0.1911806789354823,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_213_0-5G,-0.6957207384364857,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_213_0-5G,1.6222774153431994,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_213_0-5G,-1.5834590824192762,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_213_0-5G,1.436812901866055,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_213_0-5G,1.0508951468160557,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_213_0-5G,-1.028808396016025,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_213_0-5G,-0.5781656650868082,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_213_0-5G,0.09856787972424477,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_213_0-5G,1.238785941570095,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_213_0-5G,-0.6318447615565526,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_173_0-76G,0.4123337438341952,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_173_0-76G,-0.18890609539862407,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_173_0-76G,0.0908223788182832,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_173_0-76G,-1.2683842191815513,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_173_0-76G,0.34533502980073694,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_173_0-76G,0.5640270921698409,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_173_0-76G,-0.2727122451784558,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_173_0-76G,0.6040052471770789,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_173_0-76G,0.9343753859712232,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_173_0-76G,0.5702058705656251,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_173_0-76G,0.8444226123401819,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_233_0-8G,0.3308389926430055,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_233_0-8G,-0.6957207384364857,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_233_0-8G,1.1668613386893794,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_233_0-8G,-0.004416620731746385,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_233_0-8G,1.1099380632405935,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_233_0-8G,1.1338510180863368,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_233_0-8G,2.6927431831802693,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_233_0-8G,0.03483351273212392,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_233_0-8G,0.27923756721822407,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_233_0-8G,0.9349919845900563,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_233_0-8G,1.5551307946987458,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_118_0G,1.3565605758763073,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_118_0G,0.1604087684424783,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_118_0G,-0.4303885154049396,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_118_0G,-0.1682925241131419,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_118_0G,0.5894306916961515,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_118_0G,1.0309507854574356,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_118_0G,-0.777996951662811,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_118_0G,-0.9230339560783628,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_118_0G,-0.5394532147236178,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_118_0G,-0.5055206025951687,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_118_0G,-0.42090074830060753,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_138_0-1G,2.77401446142828,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_138_0-1G,-0.6957207384364857,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_138_0-1G,-0.6617930471704295,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_138_0-1G,0.8620716440161036,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_138_0-1G,2.397564015886442,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_138_0-1G,1.8345818998590055,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_138_0-1G,0.0475788745360458,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_138_0-1G,-0.33677221301666843,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_138_0-1G,0.8243917532770364,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_138_0-1G,-0.3360564878717781,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_138_0-1G,0.46330334722451927,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_158_0-3G,-0.3992882162081396,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_158_0-3G,-0.6957207384364857,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_158_0-3G,1.6371245014999007,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_158_0-3G,0.3386539350468472,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_158_0-3G,-0.4138626835135497,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_158_0-3G,-0.758739734755931,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_158_0-3G,1.2169451918777834,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_158_0-3G,1.4115136894489364,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_158_0-3G,-0.5549262337525841,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_158_0-3G,0.3160971606859725,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_158_0-3G,0.19666420375816387,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_218_0-5G,-0.3395646152138608,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_218_0-5G,-0.6957207384364857,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_218_0-5G,0.8470156190333585,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_218_0-5G,-0.5654693089966569,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_218_0-5G,-0.13088135429411532,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_218_0-5G,-0.15948843828728645,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_218_0-5G,0.022972552556333542,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_218_0-5G,1.010604047857468,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_218_0-5G,-0.06182569068161537,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_218_0-5G,1.5026458145193653,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_218_0-5G,1.3535299724680694,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_178_0-76G,0.9033673493093431,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_178_0-76G,-0.6957207384364857,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_178_0-76G,-0.0172525919162426,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_178_0-76G,2.400950199030539,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_178_0-76G,1.3911987057107453,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_178_0-76G,0.42842767617722566,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_178_0-76G,0.5711389701200814,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_178_0-76G,0.49164200353841325,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_178_0-76G,0.6556163116791267,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_178_0-76G,0.43026298551395975,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_178_0-76G,1.7514286501776168,TOC1,OSD-346
AT1G01060,Athaliana_PhyB_Sample_238_0-8G,-0.5730210269217159,LHY,OSD-346
AT1G75530,Athaliana_PhyB_Sample_238_0-8G,-0.6957207384364857,LUX,OSD-346
AT2G40080,Athaliana_PhyB_Sample_238_0-8G,1.2253712907891563,ELF4,OSD-346
AT2G42830,Athaliana_PhyB_Sample_238_0-8G,-0.307588378007628,PRR9,OSD-346
AT2G46830,Athaliana_PhyB_Sample_238_0-8G,0.03611640912756044,CCA1,OSD-346
AT3G09600,Athaliana_PhyB_Sample_238_0-8G,-0.42896164827195254,GI,OSD-346
AT3G26740,Athaliana_PhyB_Sample_238_0-8G,-0.047367899158462984,ELF3,OSD-346
AT3G46640,Athaliana_PhyB_Sample_238_0-8G,1.261228471342309,TIC,OSD-346
AT5G02810,Athaliana_PhyB_Sample_238_0-8G,-0.5308865425051184,PRR7,OSD-346
AT5G24470,Athaliana_PhyB_Sample_238_0-8G,0.15646640179227683,PRR5,OSD-346
AT5G61380,Athaliana_PhyB_Sample_238_0-8G,-0.29010307019228504,TOC1,OSD-346
AT1G01060,GSM3331071,1.2278286851903386,LHY,OSD-427
AT1G75530,GSM3331071,2.5753418092312717,LUX,OSD-427
AT2G40080,GSM3331071,-1.131469868147794,ELF4,OSD-427
AT2G42830,GSM3331071,0.9364419857587764,PRR9,OSD-427
AT2G46830,GSM3331071,1.5109371736975055,CCA1,OSD-427
AT3G09600,GSM3331071,1.2175066455055075,GI,OSD-427
AT3G26740,GSM3331071,0.9819514324343103,ELF3,OSD-427
AT3G46640,GSM3331071,-1.105132081049613,TIC,OSD-427
AT5G02810,GSM3331071,2.299643350783019,PRR7,OSD-427
AT5G24470,GSM3331071,-1.1244002321762911,PRR5,OSD-427
AT5G61380,GSM3331071,-1.8187109752790735,TOC1,OSD-427
AT1G01060,GSM3331072,0.990755508059903,LHY,OSD-427
AT1G75530,GSM3331072,0.57274595079406,LUX,OSD-427
AT2G40080,GSM3331072,-0.8797810471855327,ELF4,OSD-427
AT2G42830,GSM3331072,1.884900769117688,PRR9,OSD-427
AT2G46830,GSM3331072,1.0843962735792485,CCA1,OSD-427
AT3G09600,GSM3331072,1.1902390939820104,GI,OSD-427
AT3G26740,GSM3331072,1.4520540433490932,ELF3,OSD-427
AT3G46640,GSM3331072,-0.2928567436663736,TIC,OSD-427
AT5G02810,GSM3331072,1.4111289822192672,PRR7,OSD-427
AT5G24470,GSM3331072,-0.27083101176953656,PRR5,OSD-427
AT5G61380,GSM3331072,-0.3115447320147515,TOC1,OSD-427
AT1G01060,GSM3331073,0.4334022150761653,LHY,OSD-427
AT1G75530,GSM3331073,2.0473473459221143,LUX,OSD-427
AT2G40080,GSM3331073,-0.8737691341503496,ELF4,OSD-427
AT2G42830,GSM3331073,0.8291074013539043,PRR9,OSD-427
AT2G46830,GSM3331073,0.46108427207592917,CCA1,OSD-427
AT3G09600,GSM3331073,0.7605084229254657,GI,OSD-427
AT3G26740,GSM3331073,2.588089602567986,ELF3,OSD-427
AT3G46640,GSM3331073,0.16779396837655133,TIC,OSD-427
AT5G02810,GSM3331073,1.4821517386072516,PRR7,OSD-427
AT5G24470,GSM3331073,1.640230896240961,PRR5,OSD-427
AT5G61380,GSM3331073,-0.05215224480145262,TOC1,OSD-427
AT1G01060,GSM3331074,0.5925429373322376,LHY,OSD-427
AT1G75530,GSM3331074,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331074,-0.7117667859036884,ELF4,OSD-427
AT2G42830,GSM3331074,1.251299515066761,PRR9,OSD-427
AT2G46830,GSM3331074,0.6866097922127514,CCA1,OSD-427
AT3G09600,GSM3331074,0.5844432536435014,GI,OSD-427
AT3G26740,GSM3331074,1.8321699882219566,ELF3,OSD-427
AT3G46640,GSM3331074,0.35236828315121993,TIC,OSD-427
AT5G02810,GSM3331074,1.2468184831019398,PRR7,OSD-427
AT5G24470,GSM3331074,0.012635494868712282,PRR5,OSD-427
AT5G61380,GSM3331074,-0.13856473279651343,TOC1,OSD-427
AT1G01060,GSM3331075,-0.9105345423323354,LHY,OSD-427
AT1G75530,GSM3331075,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331075,0.9509474121377302,ELF4,OSD-427
AT2G42830,GSM3331075,-0.7337819911645462,PRR9,OSD-427
AT2G46830,GSM3331075,-0.8965754780085846,CCA1,OSD-427
AT3G09600,GSM3331075,-1.0612154887126575,GI,OSD-427
AT3G26740,GSM3331075,-0.8835267763553567,ELF3,OSD-427
AT3G46640,GSM3331075,1.277080275759584,TIC,OSD-427
AT5G02810,GSM3331075,-0.825176401058343,PRR7,OSD-427
AT5G24470,GSM3331075,-0.5640392565699094,PRR5,OSD-427
AT5G61380,GSM3331075,0.9594540778845826,TOC1,OSD-427
AT1G01060,GSM3331076,-0.7799010127584556,LHY,OSD-427
AT1G75530,GSM3331076,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331076,1.310022233299271,ELF4,OSD-427
AT2G42830,GSM3331076,-0.751017296387846,PRR9,OSD-427
AT2G46830,GSM3331076,-0.7171416310624845,CCA1,OSD-427
AT3G09600,GSM3331076,-0.8760499945401491,GI,OSD-427
AT3G26740,GSM3331076,-0.8619490509913559,ELF3,OSD-427
AT3G46640,GSM3331076,0.8401363858203247,TIC,OSD-427
AT5G02810,GSM3331076,-0.578008471079865,PRR7,OSD-427
AT5G24470,GSM3331076,0.08321212390971043,PRR5,OSD-427
AT5G61380,GSM3331076,1.8820672166813723,TOC1,OSD-427
AT1G01060,GSM3331077,-0.8039524843090113,LHY,OSD-427
AT1G75530,GSM3331077,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331077,1.2523605665796362,ELF4,OSD-427
AT2G42830,GSM3331077,-0.8518964770734915,PRR9,OSD-427
AT2G46830,GSM3331077,-0.7938695874018112,CCA1,OSD-427
AT3G09600,GSM3331077,-0.803223409126186,GI,OSD-427
AT3G26740,GSM3331077,-0.851229540874371,ELF3,OSD-427
AT3G46640,GSM3331077,1.051110449832998,TIC,OSD-427
AT5G02810,GSM3331077,-0.6197322049965491,PRR7,OSD-427
AT5G24470,GSM3331077,0.07126076829761169,PRR5,OSD-427
AT5G61380,GSM3331077,1.7584983958219298,TOC1,OSD-427
AT1G01060,GSM3331078,-0.8184857924489691,LHY,OSD-427
AT1G75530,GSM3331078,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331078,0.9719386341211075,ELF4,OSD-427
AT2G42830,GSM3331078,-0.8414501146979562,PRR9,OSD-427
AT2G46830,GSM3331078,-0.813367126367499,CCA1,OSD-427
AT3G09600,GSM3331078,-0.9132543970818089,GI,OSD-427
AT3G26740,GSM3331078,-0.8715710810458888,ELF3,OSD-427
AT3G46640,GSM3331078,1.061970334287118,TIC,OSD-427
AT5G02810,GSM3331078,-0.6911029382256427,PRR7,OSD-427
AT5G24470,GSM3331078,0.2245084392332855,PRR5,OSD-427
AT5G61380,GSM3331078,1.3849314019926457,TOC1,OSD-427
AT1G01060,GSM3331079,1.0438462916393512,LHY,OSD-427
AT1G75530,GSM3331079,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331079,-0.7840610014389287,ELF4,OSD-427
AT2G42830,GSM3331079,0.3039307369672911,PRR9,OSD-427
AT2G46830,GSM3331079,0.7093770773276156,CCA1,OSD-427
AT3G09600,GSM3331079,0.5794483622162625,GI,OSD-427
AT3G26740,GSM3331079,1.5674056293883931,ELF3,OSD-427
AT3G46640,GSM3331079,-1.0123275762484445,TIC,OSD-427
AT5G02810,GSM3331079,0.4433219522257298,PRR7,OSD-427
AT5G24470,GSM3331079,1.7700424454854313,PRR5,OSD-427
AT5G61380,GSM3331079,0.33194876433078335,TOC1,OSD-427
AT1G01060,GSM3331080,2.0236526259775394,LHY,OSD-427
AT1G75530,GSM3331080,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331080,-1.0655049169918407,ELF4,OSD-427
AT2G42830,GSM3331080,-0.0011364565421580486,PRR9,OSD-427
AT2G46830,GSM3331080,1.1777438983117623,CCA1,OSD-427
AT3G09600,GSM3331080,1.6342853775612165,GI,OSD-427
AT3G26740,GSM3331080,0.27325991028080004,ELF3,OSD-427
AT3G46640,GSM3331080,-1.7866315168639972,TIC,OSD-427
AT5G02810,GSM3331080,-0.07873412868331114,PRR7,OSD-427
AT5G24470,GSM3331080,-1.7276131515677493,PRR5,OSD-427
AT5G61380,GSM3331080,-1.4172667444122686,TOC1,OSD-427
AT1G01060,GSM3331081,1.6542384498900906,LHY,OSD-427
AT1G75530,GSM3331081,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331081,-0.9273394847322224,ELF4,OSD-427
AT2G42830,GSM3331081,-0.607010707750563,PRR9,OSD-427
AT2G46830,GSM3331081,1.2009218077716377,CCA1,OSD-427
AT3G09600,GSM3331081,0.9429393201267987,GI,OSD-427
AT3G26740,GSM3331081,1.0519194496452293,ELF3,OSD-427
AT3G46640,GSM3331081,-1.177163376256048,TIC,OSD-427
AT5G02810,GSM3331081,0.5560629285303316,PRR7,OSD-427
AT5G24470,GSM3331081,-0.15532473500531366,PRR5,OSD-427
AT5G61380,GSM3331081,-1.267661594965179,TOC1,OSD-427
AT1G01060,GSM3331082,0.8298459085253007,LHY,OSD-427
AT1G75530,GSM3331082,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331082,-1.0023061048419883,ELF4,OSD-427
AT2G42830,GSM3331082,1.0553609806703859,PRR9,OSD-427
AT2G46830,GSM3331082,0.829304168130123,CCA1,OSD-427
AT3G09600,GSM3331082,0.7380376466488748,GI,OSD-427
AT3G26740,GSM3331082,1.5054040704159988,ELF3,OSD-427
AT3G46640,GSM3331082,-1.1734845923947828,TIC,OSD-427
AT5G02810,GSM3331082,1.8161784944365438,PRR7,OSD-427
AT5G24470,GSM3331082,0.800731491726167,PRR5,OSD-427
AT5G61380,GSM3331082,-1.1224567236700005,TOC1,OSD-427
AT1G01060,GSM3331083,-0.7285922421892392,LHY,OSD-427
AT1G75530,GSM3331083,0.3182690066383757,LUX,OSD-427
AT2G40080,GSM3331083,1.0530390243076062,ELF4,OSD-427
AT2G42830,GSM3331083,-0.9399993935681797,PRR9,OSD-427
AT2G46830,GSM3331083,-0.7841588078475439,CCA1,OSD-427
AT3G09600,GSM3331083,-0.9443249340332863,GI,OSD-427
AT3G26740,GSM3331083,-0.8824708812687936,ELF3,OSD-427
AT3G46640,GSM3331083,0.37811449649437534,TIC,OSD-427
AT5G02810,GSM3331083,-0.9001533678596196,PRR7,OSD-427
AT5G24470,GSM3331083,-0.4450973592167651,PRR5,OSD-427
AT5G61380,GSM3331083,0.34942527293806297,TOC1,OSD-427
AT1G01060,GSM3331084,-0.8107331654775533,LHY,OSD-427
AT1G75530,GSM3331084,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331084,0.5243341369418673,ELF4,OSD-427
AT2G42830,GSM3331084,-0.7907475908430806,PRR9,OSD-427
AT2G46830,GSM3331084,-0.865219883455772,CCA1,OSD-427
AT3G09600,GSM3331084,-1.0233779873449815,GI,OSD-427
AT3G26740,GSM3331084,-0.8875802067995509,ELF3,OSD-427
AT3G46640,GSM3331084,0.2056015429092684,TIC,OSD-427
AT5G02810,GSM3331084,-0.8628929871298182,PRR7,OSD-427
AT5G24470,GSM3331084,-0.22842168177672653,PRR5,OSD-427
AT5G61380,GSM3331084,0.3681950902740424,TOC1,OSD-427
AT1G01060,GSM3331085,-0.7263082200581302,LHY,OSD-427
AT1G75530,GSM3331085,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331085,1.3103486586674353,ELF4,OSD-427
AT2G42830,GSM3331085,-0.9399993935681797,PRR9,OSD-427
AT2G46830,GSM3331085,-0.7879391348116364,CCA1,OSD-427
AT3G09600,GSM3331085,-0.8571253798231755,GI,OSD-427
AT3G26740,GSM3331085,-0.8864948430718113,ELF3,OSD-427
AT3G46640,GSM3331085,0.6266304040544564,TIC,OSD-427
AT5G02810,GSM3331085,-0.8497547978735253,PRR7,OSD-427
AT5G24470,GSM3331085,0.21269655480453778,PRR5,OSD-427
AT5G61380,GSM3331085,0.8567279512030298,TOC1,OSD-427
AT1G01060,GSM3331086,-0.7590986375372734,LHY,OSD-427
AT1G75530,GSM3331086,0.5189718165908471,LUX,OSD-427
AT2G40080,GSM3331086,0.9638674537730604,ELF4,OSD-427
AT2G42830,GSM3331086,-0.8306116535329102,PRR9,OSD-427
AT2G46830,GSM3331086,-0.8386473766084404,CCA1,OSD-427
AT3G09600,GSM3331086,-0.8903768590145902,GI,OSD-427
AT3G26740,GSM3331086,-0.8970905847054191,ELF3,OSD-427
AT3G46640,GSM3331086,0.8213220030090743,TIC,OSD-427
AT5G02810,GSM3331086,-0.8986885021220208,PRR7,OSD-427
AT5G24470,GSM3331086,-0.03880079232591344,PRR5,OSD-427
AT5G61380,GSM3331086,0.15221818242639498,TOC1,OSD-427
AT1G01060,GSM3331087,-0.2367894415774849,LHY,OSD-427
AT1G75530,GSM3331087,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331087,-1.0190036485320733,ELF4,OSD-427
AT2G42830,GSM3331087,0.28209096901536895,PRR9,OSD-427
AT2G46830,GSM3331087,0.2866269267603359,CCA1,OSD-427
AT3G09600,GSM3331087,0.8458461983379931,GI,OSD-427
AT3G26740,GSM3331087,0.893333612659563,ELF3,OSD-427
AT3G46640,GSM3331087,-0.6525660698153021,TIC,OSD-427
AT5G02810,GSM3331087,1.4426440975315422,PRR7,OSD-427
AT5G24470,GSM3331087,1.6411901929131063,PRR5,OSD-427
AT5G61380,GSM3331087,-0.6857214359399721,TOC1,OSD-427
AT1G01060,GSM3331088,-0.3416680683679989,LHY,OSD-427
AT1G75530,GSM3331088,1.749872069095785,LUX,OSD-427
AT2G40080,GSM3331088,-0.8715776515184717,ELF4,OSD-427
AT2G42830,GSM3331088,-0.6002178658153025,PRR9,OSD-427
AT2G46830,GSM3331088,-0.20630481018521252,CCA1,OSD-427
AT3G09600,GSM3331088,0.2849762773300012,GI,OSD-427
AT3G26740,GSM3331088,0.41732885676264125,ELF3,OSD-427
AT3G46640,GSM3331088,-0.3154625711881993,TIC,OSD-427
AT5G02810,GSM3331088,0.2699187245316881,PRR7,OSD-427
AT5G24470,GSM3331088,0.0015480417796055032,PRR5,OSD-427
AT5G61380,GSM3331088,-0.324351384292807,TOC1,OSD-427
AT1G01060,GSM3331089,-0.36738866074166504,LHY,OSD-427
AT1G75530,GSM3331089,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331089,-0.8127516130035679,ELF4,OSD-427
AT2G42830,GSM3331089,0.1702766869031349,PRR9,OSD-427
AT2G46830,GSM3331089,-0.31325289453617144,CCA1,OSD-427
AT3G09600,GSM3331089,0.20819107091269368,GI,OSD-427
AT3G26740,GSM3331089,0.534237365387732,ELF3,OSD-427
AT3G46640,GSM3331089,0.38139119802336124,TIC,OSD-427
AT5G02810,GSM3331089,0.05160518409420305,PRR7,OSD-427
AT5G24470,GSM3331089,0.056700836446779944,PRR5,OSD-427
AT5G61380,GSM3331089,0.22053974656518727,TOC1,OSD-427
AT1G01060,GSM3331090,0.017501212807705464,LHY,OSD-427
AT1G75530,GSM3331090,0.5210642891609326,LUX,OSD-427
AT2G40080,GSM3331090,-0.9543819815734128,ELF4,OSD-427
AT2G42830,GSM3331090,0.5145257055687753,PRR9,OSD-427
AT2G46830,GSM3331090,0.11082214112322922,CCA1,OSD-427
AT3G09600,GSM3331090,0.7250548267244797,GI,OSD-427
AT3G26740,GSM3331090,0.5968109742658674,ELF3,OSD-427
AT3G46640,GSM3331090,-0.17646767977997466,TIC,OSD-427
AT5G02810,GSM3331090,0.17680137850386649,PRR7,OSD-427
AT5G24470,GSM3331090,-0.2989229766852482,PRR5,OSD-427
AT5G61380,GSM3331090,-0.4210737081134209,TOC1,OSD-427
AT1G01060,GSM3331091,-0.8995666921042013,LHY,OSD-427
AT1G75530,GSM3331091,-0.6726087476678024,LUX,OSD-427
AT2G40080,GSM3331091,0.6146053709362026,ELF4,OSD-427
AT2G42830,GSM3331091,-0.4493963807736172,PRR9,OSD-427
AT2G46830,GSM3331091,-0.9650846430707631,CCA1,OSD-427
AT3G09600,GSM3331091,-0.9734152461810035,GI,OSD-427
AT3G26740,GSM3331091,-0.8968415721808114,ELF3,OSD-427
AT3G46640,GSM3331091,1.027337380188398,TIC,OSD-427
AT5G02810,GSM3331091,-0.8944683146219029,PRR7,OSD-427
AT5G24470,GSM3331091,-0.3229665327779215,PRR5,OSD-427
AT5G61380,GSM3331091,0.4762978000611677,TOC1,OSD-427
AT1G01060,GSM3331092,-0.9109376213226283,LHY,OSD-427
AT1G75530,GSM3331092,2.5301987083992685,LUX,OSD-427
AT2G40080,GSM3331092,0.40757760392634734,ELF4,OSD-427
AT2G42830,GSM3331092,-0.7718029297308866,PRR9,OSD-427
AT2G46830,GSM3331092,-0.9534485978493491,CCA1,OSD-427
AT3G09600,GSM3331092,-1.0016140181632693,GI,OSD-427
AT3G26740,GSM3331092,-0.9034947019044556,ELF3,OSD-427
AT3G46640,GSM3331092,1.0337857532026735,TIC,OSD-427
AT5G02810,GSM3331092,-0.9628777555346091,PRR7,OSD-427
AT5G24470,GSM3331092,-0.2241242260322705,PRR5,OSD-427
